"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1933.999.357","Bronze AE2 of Constantine I, Aquileia, 320. 1933.999.357","1933.999.357","http://numismatics.org/ocre/id/ric.7.aq.48","320","320","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Aquileia","","","Italy","RIC VII Aquileia 48","","","RIC VII Aquileia 48","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","CONSTAN-TINVS AVG","Bust helmeted cuirassed right","VIRTVS - EXERCIT","Standard inscribed VOT / XX with captive std. on ground on either side","","","1","18.5","3.03","https://numismatics.org/collectionimages/19001949/1933/1933.999.357.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.357.rev.width175.jpg","2024-05-11T11:49:20Z"
"http://numismatics.org/collection/1933.999.358","Bronze AE2 of Constantine I, Aquileia, 320. 1933.999.358","1933.999.358","http://numismatics.org/ocre/id/ric.7.aq.48","320","320","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Aquileia","","","Italy","RIC VII Aquileia 48","","","RIC VII Aquileia 48","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","CONST-ANTINVS AVG","Bust helmeted cuirassed right","VIRTVS - EXERCIT","Standard inscribed VOT / XX with captive std. on ground on either side","","","1","19.5","3.25","https://numismatics.org/collectionimages/19001949/1933/1933.999.358.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.358.rev.width175.jpg","2024-05-11T11:49:21Z"
"http://numismatics.org/collection/1933.999.361","Bronze AE2 of Constantine I, Aquileia, 322. 1933.999.361","1933.999.361","http://numismatics.org/ocre/id/ric.7.aq.104","322","322","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Aquileia","","","Italy","RIC VII Aquileia 104","","","RIC VII Aquileia 104","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","CONSTAN-TINVS AVG","Head laureate, right","D N CONSTANTINI MAX AVG","Laurel wreath enclosing VOT / XX","","","6","19.0","3.59","https://numismatics.org/collectionimages/19001949/1933/1933.999.361.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.361.rev.width175.jpg","2024-05-11T11:49:25Z"
"http://numismatics.org/collection/1933.999.364","Bronze AE2 of Constantine I, Ticinum, 313–314. 1933.999.364","1933.999.364","http://numismatics.org/ocre/id/ric.7.tic.8","313","314","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 8","","","RIC VII Ticinum 8","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVI-C-TO COMITI","Sol radiate standing left, raising right hand, globe in left","","","5","20.5","3.73","https://numismatics.org/collectionimages/19001949/1933/1933.999.364.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.364.rev.width175.jpg","2024-05-11T11:49:29Z"
"http://numismatics.org/collection/1933.999.365","Bronze AE2 of Constantine I, Ticinum, 313–314. 1933.999.365","1933.999.365","http://numismatics.org/ocre/id/ric.7.tic.8","313","314","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 8","","","RIC VII Ticinum 8","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVI-C-TO COMITI","Sol radiate standing left, raising right hand, globe in left","","","11","20.0","2.79","https://numismatics.org/collectionimages/19001949/1933/1933.999.365.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.365.rev.width175.jpg","2024-05-11T11:49:30Z"
"http://numismatics.org/collection/1933.999.367","Bronze AE2 of Constantine I, Ticinum, 313–314. 1933.999.367","1933.999.367","http://numismatics.org/ocre/id/ric.7.tic.8","313","314","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 8","","","RIC VII Ticinum 8","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVI-C-TO COMITI","Sol radiate standing left, raising right hand, globe in left","","","6","18.5","2.51","https://numismatics.org/collectionimages/19001949/1933/1933.999.367.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.367.rev.width175.jpg","2024-05-11T11:49:32Z"
"http://numismatics.org/collection/1933.999.368","Bronze AE2 of Constantine I, Ticinum, 314. 1933.999.368","1933.999.368","http://numismatics.org/ocre/id/ric.7.tic.16","314","314","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 16","","","RIC VII Ticinum 16","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVI-C-TO COMITI","Sol radiate standing left, raising right hand, globe in left","","","6","20.0","2.95","https://numismatics.org/collectionimages/19001949/1933/1933.999.368.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.368.rev.width175.jpg","2024-05-11T11:49:33Z"
"http://numismatics.org/collection/1933.999.369","Bronze AE2 of Constantine I, Ticinum, 313–314. 1933.999.369","1933.999.369","http://numismatics.org/ocre/id/ric.7.tic.7","313","314","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 7","","","RIC VII Ticinum 7","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","SOLI INVI-C-TO COMITI","Sol standing left holding globe in right and raising left","","","12","20.0","3.34","https://numismatics.org/collectionimages/19001949/1933/1933.999.369.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.369.rev.width175.jpg","2024-05-11T11:49:34Z"
"http://numismatics.org/collection/1933.999.370","Bronze AE2 of Constantine I, Ticinum, 316. 1933.999.370","1933.999.370","http://numismatics.org/ocre/id/ric.7.tic.45","316","316","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 45","","","RIC VII Ticinum 45","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP [CON]STANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVI-[C]-TO COMITI","Sol standing left holding globe in left and raising right","","","6","18.5","3.69","https://numismatics.org/collectionimages/19001949/1933/1933.999.370.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.370.rev.width175.jpg","2024-05-11T11:49:36Z"
"http://numismatics.org/collection/1933.999.371","Bronze AE2 of Constantine I, Ticinum, 316. 1933.999.371","1933.999.371","http://numismatics.org/ocre/id/ric.7.tic.45","316","316","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 45","","","RIC VII Ticinum 45","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVI-C-TO COMITI","Sol standing left holding globe in left and raising right","","","12","19.0","2.84","https://numismatics.org/collectionimages/19001949/1933/1933.999.371.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.371.rev.width175.jpg","2024-05-11T11:49:37Z"
"http://numismatics.org/collection/1933.999.372","Bronze AE2 of Constantine I, Ticinum, 317–318. 1933.999.372","1933.999.372","http://numismatics.org/ocre/id/ric.7.tic.68","317","318","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 68","","","RIC VII Ticinum 68","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVI-C-TO COMITI","Sol standing left holding globe in left and raising right","","","6","19.0","3.18","https://numismatics.org/collectionimages/19001949/1933/1933.999.372.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.372.rev.width175.jpg","2024-05-11T11:49:38Z"
"http://numismatics.org/collection/1933.999.373","Bronze AE2 of Constantine I, Ticinum, 317–318. 1933.999.373","1933.999.373","http://numismatics.org/ocre/id/ric.7.tic.68","317","318","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 68","","","RIC VII Ticinum 68","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INV[I-C]-TO COMITI","Sol standing left holding globe in left and raising right","","","12","20.0","2.84","https://numismatics.org/collectionimages/19001949/1933/1933.999.373.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.373.rev.width175.jpg","2024-05-11T11:49:39Z"
"http://numismatics.org/collection/1933.999.374","Bronze AE2 of Constantine I, Ticinum, 317–318. 1933.999.374","1933.999.374","http://numismatics.org/ocre/id/ric.7.tic.68","317","318","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 68","","","RIC VII Ticinum 68","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVI-C-TO COMITI","Sol standing left holding globe in left and raising right","","","7","19.0","3.77","https://numismatics.org/collectionimages/19001949/1933/1933.999.374.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.374.rev.width175.jpg","2024-05-11T11:49:40Z"
"http://numismatics.org/collection/1933.999.377","Bronze AE2 of Constantine I, Ticinum, 319–320. 1933.999.377","1933.999.377","http://numismatics.org/ocre/id/ric.7.tic.114","319","320","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 114","","","RIC VII Ticinum 114","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","CONST-ANTINVS AVG","Bust helmeted cuirassed right","VIRTVS - EXERCIT","Standard with VOT / XX inscribed on drapery, captive on ground on either side","","","5","20.0","3.37","https://numismatics.org/collectionimages/19001949/1933/1933.999.377.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.377.rev.width175.jpg","2024-05-11T11:49:44Z"
"http://numismatics.org/collection/1933.999.378","Bronze AE2 of Constantine I, Ticinum, 319–320. 1933.999.378","1933.999.378","http://numismatics.org/ocre/id/ric.7.tic.114","319","320","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 114","","","RIC VII Ticinum 114","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","CONST-ANTINVS AVG","Bust helmeted cuirassed right","VIRTVS - EXERCIT","Standard with VOT / XX inscribed on drapery, captive on ground on either side","","","1","17.5","3.1","https://numismatics.org/collectionimages/19001949/1933/1933.999.378.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.378.rev.width175.jpg","2024-05-11T11:49:45Z"
"http://numismatics.org/collection/1933.999.379","Bronze AE2 of Constantine I, Ticinum, 319–320. 1933.999.379","1933.999.379","http://numismatics.org/ocre/id/ric.7.tic.122","319","320","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 122","","","RIC VII Ticinum 122","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","CONST-ANTINVS AVG","Bust helmeted cuirassed right","VIRTVS - EXERCIT","Standard with VOT / XX inscribed on drapery, captive on ground on either side","","","1","19.5","2.78","https://numismatics.org/collectionimages/19001949/1933/1933.999.379.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.379.rev.width175.jpg","2024-05-11T11:49:46Z"
"http://numismatics.org/collection/1933.999.381","Bronze AE2 of Constantine I, Ticinum, 322–325. 1933.999.381","1933.999.381","http://numismatics.org/ocre/id/ric.7.tic.167","322","325","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Ticinum","","","Italy","RIC VII Ticinum 167","","","RIC VII Ticinum 167","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","CONSTAN-TINVS AVG","Head laureate, right","D N CONSTANTINI MAX AVG","Laurel wreath enclosing VOT / XX","","","5","18.0","3.04","https://numismatics.org/collectionimages/19001949/1933/1933.999.381.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.381.rev.width175.jpg","2024-05-11T11:49:49Z"
"http://numismatics.org/collection/1933.999.385","Bronze AE2 of Licinius, Heraclea, 315–316. 1933.999.385","1933.999.385","http://numismatics.org/ocre/id/ric.7.her.11","315","316","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Heraclea","","","Thrace","RIC VII Heraclea 11","","","RIC VII Heraclea 11","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","IMP C FL VAL CONSTANTINVS P F AVG","Head laureate, right","IOVI CONS-E[RV]ATORI AVGG","Jupiter standing left holding Victory on globe in right and sceptre in left; to left, eagle on ground","","","6","22.5","4.28","https://numismatics.org/collectionimages/19001949/1933/1933.999.385.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.385.rev.width175.jpg","2024-05-11T11:49:53Z"
"http://numismatics.org/collection/1933.999.390","Bronze AE2 of Constantine I, Heraclea, 326–327. 1933.999.390","1933.999.390","http://numismatics.org/ocre/id/ric.7.her.87","326","327","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","AE2||AE3","Roman","Coin","","","","","Struck","Bronze","","Heraclea","","","Thrace","RIC VII Heraclea 87","","","RIC VII Heraclea 87","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","CONSTAN-TINVS AVG","Head laureate, right","D N CONSTANTINI MAX AVG","Laurel wreath enclosing VOT / XXX","","","6","19.0","3.29","https://numismatics.org/collectionimages/19001949/1933/1933.999.390.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1933/1933.999.390.rev.width175.jpg","2024-05-11T11:50:00Z"
