"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/2016.35.75","Bronze As of Tiberius, Hispalis, 14–37. 2016.35.75","2016.35.75","https://rpc.ashmus.ox.ac.uk/type/16298","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Germanicus","As","Roman","Coin","","","","","","Bronze","","Hispalis","","","Hispania||Baetica","RPC I, 74","","","","H.3||RPC I, 74||RPC.1.74","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|Spain/c46c418d-eb3c-36ee-bad5-03c3b257631d","","","","","","","PERM DIVI AVG COL ROM","Head laur. l.","GERMANICVS CAESAR DRVSVS CAESAR","Facing heads of Germanicus and Drusus Minor","","","3","29.0","13.45","https://numismatics.org/collectionimages/20002049/2016/2016.35.75.obv.width175.jpg","https://numismatics.org/collectionimages/20002049/2016/2016.35.75.rev.width175.jpg","2024-05-14T10:25:45Z"
"http://numismatics.org/collection/1987.37.87","Bronze Dupondius of Tiberius, Uncertain value, 20–21. 1987.37.87","1987.37.87","","20","21","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","Dupondius","Roman","Coin","","","","","Struck","Bronze","","Uncertain","","","Commagene","","","","","BMC.174||Br.164||ric.1(2).tib.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Julioclaudians/1843e6b0-5c1c-356b-a701-25b5cc78ed0b","","","","","","","[TI CAESAR] DIVI AVGVSTI F A[VGVSTVS]","Head laur. r.","[PONT] MAXIM COS [III IMP VII TR POT XXII]","Caduceus upright between two crossed cornucopiae","","","1","28.0","11.69","https://numismatics.org/collectionimages/19501999/1987/1987.37.87.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1987/1987.37.87.rev.width175.jpg","2024-05-14T04:10:32Z"
"http://numismatics.org/collection/1989.32.1","Silver Tetradrachm of Tiberius, Antioch, Syria, 14–37. 1989.32.1","1989.32.1","","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","Tetradrachm","Roman","Coin","","","","","","Silver","","Antioch, Syria","","","Seleucis and Pieria","","","","","Wruck n.14","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a||559caa9b-6b27-304f-abd8-c1e562ed1d0a|East/5765bd0d-2b3b-3907-8aed-2acf7fec7655","","","","","","","","Head r.","","Zeus Nikephoros seated l.","","","12","2.5","12.96","https://numismatics.org/collectionimages/19501999/1989/1989.32.1.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1989/1989.32.1.rev.width175.jpg","2024-05-14T04:18:17Z"
"http://numismatics.org/collection/1944.100.43321","Bronze Coin of Tiberius, Pergamum, 14–29. 1944.100.43321","1944.100.43321","https://rpc.ashmus.ox.ac.uk/type/65199","14","29","Tiberius","","Publius Petronius","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Livia","","Greek","Coin","","","","","","Bronze","","Pergamum","","","Mysia","RPC I, 2369","","","","RPC I, 2369||RPC.2369","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΣΕΒΑΣΤΟΙ ΕΠΙ ΠΕΤΡΩΝΙΟΥ ΤΟ Ϛ","Tiberius and Livia hd. confronted","ΘΕΟΝ ΣΕΒΑΣΤΟΝ ΠΕΡΓΑΜΗΝΟΙ","Tiberius stg. within tetrastyle temple","","","12","21.0","6.53","https://numismatics.org/collectionimages/19001949/1944/1944.100.43321.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.43321.rev.width175.jpg","2024-05-13T02:44:50Z"
"http://numismatics.org/collection/1944.100.43022","Bronze Coin of Tiberius, Lampsacus, 14–37. 1944.100.43022","1944.100.43022","https://rpc.ashmus.ox.ac.uk/type/65066","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Lampsacus","","","Mysia","RPC I, 2279","","","","RPC I, 2279||RPC.2279","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΣΕΒΑΣ","Tiberius hd. r.","ΛΑΜΨΑΚΗ","horse forepart winged","","","7","15.0","2.08","https://numismatics.org/collectionimages/19001949/1944/1944.100.43022.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.43022.rev.width175.jpg","2024-05-13T02:40:48Z"
"http://numismatics.org/collection/1944.100.40993","Gold Stater of Aspurgus of Bosporus, Bosporus, 28–29. 1944.100.40993","1944.100.40993","https://rpc.ashmus.ox.ac.uk/type/59316","28","29","Aspurgus of Bosporus","","","Kingdom of the Cimmerian Bosporus||Kingdom of Pontus||Roman Empire","Tiberian-Julian Dynasty","","Tiberius||Drusus the Younger","Stater","Greek","Coin","","","","","","Gold","","","","","Bosporus","RPC I, 1892","","","","RPC I, 1892||RPC.I.1892","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","","Tiberius hd.","ΒΑΡ ΕΚΤ","Drusus? hd.","","","12","20.0","7.95","https://numismatics.org/collectionimages/19001949/1944/1944.100.40993.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40993.rev.width175.jpg","2024-05-13T02:10:18Z"
"http://numismatics.org/collection/1944.100.40994","Gold Stater of Aspurgus of Bosporus, Bosporus, 33–34. 1944.100.40994","1944.100.40994","https://rpc.ashmus.ox.ac.uk/type/59322","33","34","Aspurgus of Bosporus","","","Kingdom of the Cimmerian Bosporus||Kingdom of Pontus||Roman Empire","Tiberian-Julian Dynasty","","Tiberius||Drusus the Younger","Stater","Greek","Coin","","","","","","Gold","","","","","Bosporus","RPC I, 1897","","","","RPC I, 1897||RPC.I.1897","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","","Tiberius hd.","ΒΑΡ ΛΤ","Drusus? hd.","","","12","21.0","7.88","https://numismatics.org/collectionimages/19001949/1944/1944.100.40994.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40994.rev.width175.jpg","2024-05-13T02:10:19Z"
"http://numismatics.org/collection/1944.100.40995","Gold Stater of Aspurgus of Bosporus, Bosporus, 34–35. 1944.100.40995","1944.100.40995","https://rpc.ashmus.ox.ac.uk/type/59324","34","35","Aspurgus of Bosporus","","","Kingdom of the Cimmerian Bosporus||Kingdom of Pontus||Roman Empire","Tiberian-Julian Dynasty","","Tiberius||Drusus the Younger","Stater","Greek","Coin","","","","","","Gold","","","","","Bosporus","RPC I, 1898","","","","RPC I, 1898||RPC.I.1898","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","","Tiberius hd.","ΒΑΡ ΑΛΤ","Drusus hd.","","","11","20.0","7.9","https://numismatics.org/collectionimages/19001949/1944/1944.100.40995.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40995.rev.width175.jpg","2024-05-13T02:10:20Z"
"http://numismatics.org/collection/1944.100.40996","Bronze Coin of Aspurgus of Bosporus, Bosporus, 8 BCE–38. 1944.100.40996","1944.100.40996","https://rpc.ashmus.ox.ac.uk/type/59331","-8","38","Aspurgus of Bosporus","","","Kingdom of the Cimmerian Bosporus||Kingdom of Pontus||Roman Empire","Tiberian-Julian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","","","","Bosporus","RPC I, 1903","","","","RPC I, 1903||RPC.I.1903","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΤΙΒΕΡΙΟΥ ΚΑΙΣΑΡΟΣ","Aspurgus hd.","ΒΑΡ ΙΒ","Tiberius hd.","","","12","22.0","8.26","https://numismatics.org/collectionimages/19001949/1944/1944.100.40996.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40996.rev.width175.jpg","2024-05-13T02:10:20Z"
"http://numismatics.org/collection/1944.100.40997","Bronze Coin of Aspurgus of Bosporus, Bosporus, 8 BCE–38. 1944.100.40997","1944.100.40997","https://rpc.ashmus.ox.ac.uk/type/59332","-8","38","Aspurgus of Bosporus","","","Kingdom of the Cimmerian Bosporus||Kingdom of Pontus||Roman Empire","Tiberian-Julian Dynasty","","Tiberius||Gaius/Caligula","","Greek","Coin","","","","","","Bronze","","","","","Bosporus","RPC I, 1904","","","","RPC I, 1904||RPC.I.1904","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΓΑΙΟΥ ΚΑΙΣΑΡΟΣ ΓΕΡΜΑΝΙΚΟΥ","Aspurgus hd.","ΒΑΡ ΙΒ","Caligula hd.","","","12","21.0","9.81","https://numismatics.org/collectionimages/19001949/1944/1944.100.40997.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40997.rev.width175.jpg","2024-05-13T02:10:21Z"
"http://numismatics.org/collection/1944.100.40998","Bronze Coin of Aspurgus of Bosporus, Bosporus, 8 BCE–38. 1944.100.40998","1944.100.40998","https://rpc.ashmus.ox.ac.uk/type/59332","-8","38","Aspurgus of Bosporus","","","Kingdom of the Cimmerian Bosporus||Kingdom of Pontus||Roman Empire","Tiberian-Julian Dynasty","","Tiberius||Gaius/Caligula","","Greek","Coin","","","","","","Bronze","","","","","Bosporus","RPC I, 1904","","","","RPC I, 1904||RPC.I.1904","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΓΑΙΟΥ ΚΑΙΣΑΡΟΣ ΓΕΡΜΑΝΙΚΟΥ","Aspurgus hd.","ΒΑΡ ΙΒ","Caligula hd.","","","12","23.0","6.94","https://numismatics.org/collectionimages/19001949/1944/1944.100.40998.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40998.rev.width175.jpg","2024-05-13T02:10:22Z"
"http://numismatics.org/collection/1944.100.40999","Bronze Coin of Aspurgus of Bosporus, Bosporus, 8 BCE–38. 1944.100.40999","1944.100.40999","https://rpc.ashmus.ox.ac.uk/type/59331","-8","38","Aspurgus of Bosporus","","","Kingdom of the Cimmerian Bosporus||Kingdom of Pontus||Roman Empire","Tiberian-Julian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","","","","Bosporus","RPC I, 1903","","","","RPC I, 1903||RPC.1.1903","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΤΙΒΕΡΙΟΥ ΚΑΙΣΑΡΟΣ","Rhesanporis I hd.","ΒΑΡ ΙΒ","Tiberius hd.","","","12","19.0","6.74","https://numismatics.org/collectionimages/19001949/1944/1944.100.40999.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40999.rev.width175.jpg","2024-05-13T02:10:23Z"
"http://numismatics.org/collection/1944.100.41000","Bronze Coin of Aspurgus of Bosporus, Bosporus, 8 BCE–38. 1944.100.41000","1944.100.41000","https://rpc.ashmus.ox.ac.uk/type/59332","-8","38","Aspurgus of Bosporus","","","Kingdom of the Cimmerian Bosporus||Kingdom of Pontus||Roman Empire","Tiberian-Julian Dynasty","","Tiberius||Rhaescuporis I of Thrace","","Greek","Coin","","","","","","Bronze","","","","","Bosporus","RPC I, 1904","","","","RPC I, 1904||RPC.I.1904","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΓΑΙΟΥ ΚΑΙΣΑΡΟΣ ΓΕΡΜΑΝΙΚΟΥ","Caligula hd.","ΒΑΡ ΙΒ","Rhescuporis I hd.","","","12","24.0","6.76","https://numismatics.org/collectionimages/19001949/1944/1944.100.41000.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.41000.rev.width175.jpg","2024-05-13T02:10:27Z"
"http://numismatics.org/collection/1944.100.40406","Bronze Coin of Tiberius, Cnossus, 14–37. 1944.100.40406","1944.100.40406","https://rpc.ashmus.ox.ac.uk/type/28354","14","37","Tiberius","","Labeo||Pollio","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Cnossus","","","Crete","RPC I, 983","","","","RPC I, 983||Svoronos.200","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","TI CAESAR","Tiberius head r.","POLLIONE ITER LABEONE F IIVIR","Stag r.","","","12","","5.17","https://numismatics.org/collectionimages/19001949/1944/1944.100.40406.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40406.rev.width175.jpg","2024-05-13T02:03:21Z"
"http://numismatics.org/collection/1944.100.40407","Bronze Coin of Tiberius, Cnossus, 14–37. 1944.100.40407","1944.100.40407","https://rpc.ashmus.ox.ac.uk/type/28354","14","37","Tiberius","","Labeo||Pollio","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Cnossus","","","Crete","RPC I, 983","","","","RPC I, 983||Svoronos.200","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","TI CAESAR","Tiberius head r.","POLLIONE ITER LABEONE F IIVIR","Stag r.","","","12","","4.64","https://numismatics.org/collectionimages/19001949/1944/1944.100.40407.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40407.rev.width175.jpg","2024-05-13T02:03:22Z"
"http://numismatics.org/collection/1944.100.40408","Bronze Coin of Tiberius, Cnossus, 14–37. 1944.100.40408","1944.100.40408","https://rpc.ashmus.ox.ac.uk/type/28354","14","37","Tiberius","","Labeo||Pollio","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Cnossus","","","Crete","RPC I, 983","","","","RPC I, 983||Svoronos.200","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","TI CAESAR","Tiberius head r.","POLLIONE ITER LABEONE F IIVIR","Stag r.","","","12","","2.99","https://numismatics.org/collectionimages/19001949/1944/1944.100.40408.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40408.rev.width175.jpg","2024-05-13T02:03:23Z"
"http://numismatics.org/collection/1944.100.40409","Bronze Coin of Tiberius, Cnossus, 14–37. 1944.100.40409","1944.100.40409","https://rpc.ashmus.ox.ac.uk/type/28355","14","37","Tiberius","","Labeo||Pollio","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Cnossus","","","Crete","RPC I, 984","","","","RPC I, 984||Svoronos.201","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","D D","Prow r.","POLLIONE ITER LABEONE F IIVIR","Legend","","","","","2.34","https://numismatics.org/collectionimages/19001949/1944/1944.100.40409.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.40409.rev.width175.jpg","2024-05-13T02:03:24Z"
"http://numismatics.org/collection/1944.100.49846","Bronze Coin of Augustus, Acmoneia, 27 BCE–14. 1944.100.49846","1944.100.49846","https://rpc.ashmus.ox.ac.uk/type/66595","-27","14","Augustus","","Kor—","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Acmoneia","","","Phrygia","RPC I, 3169","","","","RPC I, 3169||RPC.3166","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΤΙΒΕΡΙΟΣ ΚΑΙΣΑΡ","Augustus hd. r.","ΑΚΜΟΝΕΩΝ ΚΟΡ[---]","Nike advancing l. holding wreath and palm","","","12","","5.03","https://numismatics.org/collectionimages/19001949/1944/1944.100.49846.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49846.rev.width175.jpg","2024-05-13T04:16:52Z"
"http://numismatics.org/collection/1944.100.50407","Bronze Coin of Augustus, Eumeneia, 27 BCE–14. 1944.100.50407","1944.100.50407","https://rpc.ashmus.ox.ac.uk/type/66553","-27","14","Augustus","","Valerius Zmertorix","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Eumeneia","","","Phrygia","RPC I, 3144","","","","RPC I, 3144||RPC.3144","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΣΕΒΑΣΤΟΣ","Augustus hd. r.","ΟΥΑΛΕΡΙΟΣ ΖΜΕΡΤΟΡΙΞ ΕΥΜΕΝΕΩΝ","bull butting r.","","","2","","7.56","https://numismatics.org/collectionimages/19001949/1944/1944.100.50407.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50407.rev.width175.jpg","2024-05-13T04:26:48Z"
"http://numismatics.org/collection/1944.100.50408","Bronze Coin of Tiberius, Eumeneia, 14–37. 1944.100.50408","1944.100.50408","https://rpc.ashmus.ox.ac.uk/type/66556","14","37","Tiberius","","Kleon Agapetos","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Eumeneia","","","Phrygia","RPC I, 3147","","","","RPC I, 3147||RPC.3147","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΣΕΒΑΣΤΟΣ","Tiberius hd. r.","ΚΛΕΩΝ ΑΓΑΠΗΤΟΣ ΕΥΜΕΝΕΩΝ","Asclepios stg.","","","11","","5.21","https://numismatics.org/collectionimages/19001949/1944/1944.100.50408.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50408.rev.width175.jpg","2024-05-13T04:26:49Z"
"http://numismatics.org/collection/1944.100.47696","Bronze Coin of Augustus, Aphrodisias, Caria, 27 BCE–14. 1944.100.47696","1944.100.47696","https://rpc.ashmus.ox.ac.uk/type/65901","-27","14","Augustus","","Apollonios","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Aphrodisias, Caria","","","Caria","RPC I, 2843","","","","RPC I, 2843||RPC.2843","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΣΕΒΑΣΤΟΣ","Augustus hd. r.","ΑΠΟΛΛΩΝΙΟΣ ΑΦΡΟΔΙΣΙΕΩΝ ΥΙΟΣ","Aphrodite cult statue","","","6","","4.46","https://numismatics.org/collectionimages/19001949/1944/1944.100.47696.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.47696.rev.width175.jpg","2024-05-13T03:44:10Z"
"http://numismatics.org/collection/1944.100.47014","Bronze Coin of Augustus, Smyrna, 14. 1944.100.47014","1944.100.47014","","14","14","Augustus","","","Roman Empire","Julio-Claudian Dynasty","","Augustus||Tiberius","","Greek","Coin","","","","","","Bronze","","Smyrna","","","Ionia","","","","","","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","","Augustus and Tiberius heads confronted","","Aphrodite Stratonikis stg. r.","","","12","","6.89","https://numismatics.org/collectionimages/19001949/1944/1944.100.47014.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.47014.rev.width175.jpg","2024-05-13T03:34:34Z"
"http://numismatics.org/collection/1944.100.10092","Bronze Coin of Tiberius, Panormus. 1944.100.10092","1944.100.10092","https://rpc.ashmus.ox.ac.uk/type/26731","","","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Livia","","Greek","Coin","","","","","","Bronze","","Panormus","","","Sicily","RPC I, 642","","","",".572;||RPC 1.642||RPC I, 642","","","","","","","","PANORMITANORVM","Augustus head r.","AVGVS","female head r.","","","6","","7.94","https://numismatics.org/collectionimages/19001949/1944/1944.100.10092.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.10092.rev.width175.jpg","2024-05-12T01:12:59Z"
"http://numismatics.org/collection/1944.100.10317","Bronze Coin of Tiberius, Amphipolis, 14–37. 1944.100.10317","1944.100.10317","https://rpc.ashmus.ox.ac.uk/type/58698","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Amphipolis","","","Strymonian and Bottiaean District","RPC I, 1631","","","","Gaebler.73||RPC I, 1631","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΤΙΒΕΡΙΟΥ ΚΑΙΣΑΡΟΣ ΣΕΒΑΣΤΟΥ","Tiberius head","ΑΜΦΙΠΟΛΙΤΩΝ","Artemis Tauropolos on bull, right","","","12","","6.831","https://numismatics.org/collectionimages/19001949/1944/1944.100.10317.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.10317.rev.width175.jpg","2024-05-12T01:15:49Z"
"http://numismatics.org/collection/1944.100.10318","Bronze Coin of Tiberius, Amphipolis, 14–37. 1944.100.10318","1944.100.10318","https://rpc.ashmus.ox.ac.uk/type/58699","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Amphipolis","","","Strymonian and Bottiaean District","RPC I, 1632","","","","Gaebler.73||RPC I, 1632","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΤΙ ΚΑΙΣΑΡ ΣΕΒΑΣΤΟΣ","Tiberius head","ΑΜΦΙΠΟΛΙΤΩΝ","Artemis Tauropolos on bull, right","","","12","","6.734","https://numismatics.org/collectionimages/19001949/1944/1944.100.10318.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.10318.rev.width175.jpg","2024-05-12T01:15:50Z"
"http://numismatics.org/collection/1944.100.10319","Bronze Coin of Tiberius, Amphipolis, 14–37. 1944.100.10319","1944.100.10319","https://rpc.ashmus.ox.ac.uk/type/58703","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Amphipolis","","","Strymonian and Bottiaean District","RPC I, 1633","","","","RPC I, 1633","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΤΙ ΚΑΙΣΑΡ ΣΕΒΑΣΤΟΣ","Tiberius head","ΑΜΦΙΠΟΛΙΤΩΝ","Artemis Tauropolos on bull, right","","","6","","7.299","https://numismatics.org/collectionimages/19001949/1944/1944.100.10319.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.10319.rev.width175.jpg","2024-05-12T01:15:50Z"
"http://numismatics.org/collection/1944.100.10395","Bronze Coin of Tiberius, Edessa, 14–37. 1944.100.10395","1944.100.10395","https://rpc.ashmus.ox.ac.uk/type/48156","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius||Livia","","Greek","Coin","","","","","","Bronze","","Edessa","","","Emathian District","RPC I, 1525","","","","RPC I, 1525||SNGBYB","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","ΤΙ ΚΑΙΣΑΡ ΣΕΒΑΣΤΟΣ","Tiberius head","ΣΕΒΑΣΤΗ ΕΔΕΣΣΑΙΩΝ","Livia head","","","12","","10.502","https://numismatics.org/collectionimages/19001949/1944/1944.100.10395.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.10395.rev.width175.jpg","2024-05-12T01:17:00Z"
"http://numismatics.org/collection/1944.100.10396","Bronze Coin of Tiberius, Edessa, 14–37. 1944.100.10396","1944.100.10396","","14","37","Tiberius","","","Roman Empire","Julio-Claudian Dynasty","","Tiberius","","Greek","Coin","","","","","","Bronze","","Edessa","","","Emathian District","","","","","SNGBYB","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Provincial/559caa9b-6b27-304f-abd8-c1e562ed1d0a","","","","","","","","Tiberius head","","","","","","","9.927","https://numismatics.org/collectionimages/19001949/1944/1944.100.10396.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.10396.rev.width175.jpg","2024-05-12T01:17:01Z"
